,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,username,email,name,gender,age
135,KTR,2024-01-21,2024-08-09,201,Sunday,894641,GBP,66196,500002,712218,0.13239147043411825,10.75923016496465,1.424430302278791,35-40,M,andersonbrittany,emily64@example.net,Kaylee Gibson,F,78
136,KTR,2023-11-30,2024-12-19,385,Thursday,368099,EUR,10983,499998,18198,0.021966087864351457,1.656924337612674,0.03639614558458234,20-35,B,andersonbrittany,emily64@example.net,Kaylee Gibson,F,78
137,AKX,2024-10-20,2026-01-10,447,Sunday,357738,USD,74543,499999,164418,0.14908629817259633,2.2056799431200784,0.3288366576733153,25-50,B,andersonbrittany,emily64@example.net,Kaylee Gibson,F,78
138,AKX,2024-07-15,2025-11-15,488,Monday,3775,GBP,83798,499999,2727,0.1675963351926704,0.032542542781450634,0.005454010908021816,20-30,F,andersonbrittany,emily64@example.net,Kaylee Gibson,F,78
139,BYU,2023-05-31,2024-01-02,216,Wednesday,247945,GBP,69114,499997,182337,0.13822882937297623,2.638206441531383,0.36467618805712837,35-40,B,amywilson,ydunn@example.net,Mary Noble,F,75
140,KTR,2023-12-07,2025-09-18,651,Thursday,903226,GBP,52403,500000,227958,0.104806,4.350094460240826,0.455916,30-50,F,amywilson,ydunn@example.net,Mary Noble,F,75
141,GRZ,2023-03-23,2023-05-06,44,Thursday,479480,GBP,62457,499998,131593,0.12491449965799863,2.1069375730502586,0.26318705274821097,20-30,B,amywilson,ydunn@example.net,Mary Noble,F,75
142,BYU,2023-12-29,2024-04-09,102,Friday,200203,USD,10728,500002,99991,0.021455914176343294,9.320563012677107,0.1999812000751997,30-35,F,amywilson,ydunn@example.net,Mary Noble,F,75
143,BYU,2024-07-09,2026-02-20,591,Tuesday,553736,EUR,64711,500002,65960,0.12942148231407075,1.0193012007232156,0.1319194723221107,35-50,F,amywilson,ydunn@example.net,Mary Noble,F,75
144,GRZ,2023-07-12,2024-06-09,333,Wednesday,52135,USD,17318,499998,48911,0.034636138544554176,2.824286869153482,0.09782239128956516,20-25,M,amywilson,ydunn@example.net,Mary Noble,F,75
145,GRZ,2023-12-26,2025-03-11,441,Tuesday,608067,USD,57579,499994,251980,0.11515938191258294,4.376248284965005,0.5039660475925711,25-50,F,amywilson,ydunn@example.net,Mary Noble,F,75
146,BYU,2024-10-25,2026-07-12,625,Friday,416190,GBP,69903,500002,178909,0.1398054407782369,2.5593894396520893,0.3578165687337251,20-25,M,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
147,KTR,2024-03-08,2026-01-26,689,Friday,432380,GBP,43975,499996,313604,0.08795070360562884,7.131415577032405,0.6272130177041416,40-50,M,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
148,BYU,2023-08-09,2024-03-17,221,Wednesday,840200,EUR,70229,499995,223981,0.14045940459404593,3.1892950205755457,0.44796647966479664,45-65,B,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
149,GRZ,2024-06-20,2025-04-29,313,Thursday,500025,EUR,54366,499998,46146,0.10873243492973972,0.8488025604237943,0.09229236916947668,45-60,B,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
150,AKX,2023-03-21,2024-07-10,477,Tuesday,40801,USD,55691,499998,9687,0.11138244552978212,0.17394192957569446,0.019374077496309986,20-30,B,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
151,BYU,2023-06-09,2024-07-26,413,Friday,883963,EUR,40725,499999,593206,0.0814501629003258,14.566138735420504,1.1864143728287457,30-40,M,marciawade,copelandtina@example.net,Cynthia Johnston,F,68
152,KTR,2023-08-04,2024-06-20,321,Friday,332273,USD,34599,499999,12420,0.0691981383962768,0.3589699124252146,0.02484004968009936,30-35,F,dickersonsarah,virginiamiller@example.net,Tiffany Wong,F,46
153,KTR,2023-01-26,2024-12-28,702,Thursday,958834,USD,19425,500003,247588,0.03884976690139859,12.745842985842986,0.49517302896182624,40-50,B,dickersonsarah,virginiamiller@example.net,Tiffany Wong,F,46
154,GRZ,2022-12-07,2023-08-30,266,Wednesday,147722,USD,52793,499993,86447,0.10558747822469515,1.6374708768207906,0.17289642054988769,35-45,M,dickersonsarah,virginiamiller@example.net,Tiffany Wong,F,46
155,AKX,2023-02-21,2024-10-26,613,Tuesday,32464,USD,9620,499997,1589,0.019240115440692644,0.16517671517671517,0.003178019068114409,25-40,M,dickersonsarah,virginiamiller@example.net,Tiffany Wong,F,46
156,AKX,2024-01-09,2025-11-11,672,Tuesday,92713,EUR,23778,500001,69805,0.047555904888190226,2.9356968626461435,0.13960972078055844,40-60,F,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
157,GRZ,2023-10-04,2025-06-29,634,Wednesday,920217,GBP,55547,499996,703764,0.11109488875911007,12.66970313428268,1.4075392603140826,40-60,M,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
158,KTR,2024-10-13,2026-06-09,604,Sunday,345510,USD,29841,499997,100889,0.05968235809414856,3.3808853590697363,0.20177921067526405,25-35,F,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
159,GRZ,2023-11-30,2024-07-21,234,Thursday,857014,USD,3013,500001,177155,0.006025987948024104,58.79688018586127,0.35430929138141726,20-40,B,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
160,KTR,2022-12-30,2024-08-26,605,Friday,865673,USD,20946,499998,593355,0.04189216756867027,28.327843024921226,1.1867147468589874,30-40,M,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
161,GRZ,2024-09-11,2026-08-18,706,Wednesday,511953,USD,16434,499998,311904,0.03286813147252589,18.97918948521358,0.623810495241981,45-50,M,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
162,GRZ,2023-12-17,2024-10-10,298,Sunday,409156,USD,32670,500001,216392,0.06533986932026135,6.623569023569024,0.4327831344337311,30-35,M,nelsonvanessa,zgibson@example.net,Amy Johnson,F,58
163,AKX,2022-10-31,2023-12-15,410,Monday,44080,EUR,47010,500002,17701,0.09401962392150431,0.3765369070410551,0.03540185839256643,25-40,F,gedwards,erin11@example.net,Beverly Howard,F,62
164,AKX,2023-06-13,2023-10-16,125,Tuesday,636314,GBP,64554,499999,370048,0.12910825821651642,5.732379093472132,0.7400974801949604,25-50,F,gedwards,erin11@example.net,Beverly Howard,F,62
165,AKX,2023-07-23,2024-09-23,428,Sunday,315269,EUR,69553,500001,1182,0.13910572178855643,0.016994234612453814,0.002363995272009456,40-45,B,gedwards,erin11@example.net,Beverly Howard,F,62
166,BYU,2023-05-20,2025-04-18,699,Saturday,607155,GBP,55191,499999,409462,0.11038222076444153,7.4189994745520105,0.8189256378512757,30-50,M,gedwards,erin11@example.net,Beverly Howard,F,62
167,BYU,2024-06-16,2025-11-27,529,Sunday,944485,USD,58286,500002,280675,0.11657153371386514,4.815478845691933,0.5613477546089816,35-55,B,gedwards,erin11@example.net,Beverly Howard,F,62
168,KTR,2023-06-12,2023-06-20,8,Monday,838591,EUR,18882,499995,266276,0.03776437764377644,14.10210782756064,0.5325573255732557,30-40,F,kenneth61,nathan47@example.net,Seth Brown,M,40
169,AKX,2024-01-06,2024-10-23,291,Saturday,257421,USD,31058,499998,129783,0.06211624846499386,4.178730117844034,0.2595670382681531,20-45,B,kenneth61,nathan47@example.net,Seth Brown,M,40
170,AKX,2024-10-10,2025-09-15,340,Thursday,382856,GBP,41626,500000,11923,0.083252,0.28643155719982705,0.023846,30-45,B,kenneth61,nathan47@example.net,Seth Brown,M,40
171,AKX,2024-09-18,2025-11-07,415,Wednesday,900208,EUR,52771,500001,492588,0.10554178891642217,9.334445055049175,0.9851740296519407,25-40,M,kenneth61,nathan47@example.net,Seth Brown,M,40
172,BYU,2024-08-31,2025-04-25,237,Saturday,114981,EUR,27982,499999,98687,0.055964111928223856,3.5268029447501967,0.1973743947487895,30-40,M,kenneth61,nathan47@example.net,Seth Brown,M,40
173,BYU,2024-05-25,2024-06-05,11,Saturday,556320,EUR,14366,499996,133152,0.028732229857838864,9.268550744814144,0.2663061304490436,45-60,B,kenneth61,nathan47@example.net,Seth Brown,M,40
174,AKX,2023-03-16,2023-07-26,132,Thursday,266167,GBP,28387,499998,100753,0.05677422709690839,3.549265508859689,0.20150680602722412,30-55,M,alexander17,hartjason@example.org,Dr. Kevin Gonzalez Jr.,M,56
175,KTR,2024-05-09,2025-12-10,580,Thursday,726060,EUR,30717,500001,515811,0.06143387713224573,16.792362535403846,1.0316199367601264,35-40,B,alexander17,hartjason@example.org,Dr. Kevin Gonzalez Jr.,M,56
176,KTR,2023-07-07,2025-01-01,544,Friday,239630,USD,30349,500002,57706,0.060697757208971165,1.9014135556361,0.11541153835384658,35-50,F,alexander17,hartjason@example.org,Dr. Kevin Gonzalez Jr.,M,56
177,BYU,2023-08-02,2024-12-10,496,Wednesday,431696,USD,67411,499993,107998,0.13482388753442548,1.602082746139354,0.2159990239863358,25-35,M,gabrielfranco,bdavis@example.org,Kenneth Charles,M,26
178,BYU,2024-01-16,2025-07-03,534,Tuesday,479470,EUR,34724,500000,193430,0.069448,5.5704987904619285,0.38686,40-45,F,gabrielfranco,bdavis@example.org,Kenneth Charles,M,26
179,AKX,2022-12-22,2024-03-14,448,Thursday,807663,USD,27802,499999,622452,0.055604111208222416,22.38874901086253,1.2449064898129796,30-55,M,gabrielfranco,bdavis@example.org,Kenneth Charles,M,26
180,GRZ,2024-01-05,2024-04-12,98,Friday,284536,EUR,16905,499999,127735,0.03381006762013524,7.556048506359065,0.25547051094102186,40-45,F,gabrielfranco,bdavis@example.org,Kenneth Charles,M,26
181,GRZ,2024-08-26,2025-03-30,216,Monday,329888,GBP,19743,500002,59101,0.039485842056631776,2.9935166894595553,0.11820152719389122,20-45,F,ddavis,adamsjennifer@example.org,Brittany Green,F,55
182,AKX,2023-12-28,2024-09-01,248,Thursday,823420,USD,61535,500002,506534,0.12306950772196912,8.231640529779801,1.013063947744209,45-55,M,ddavis,adamsjennifer@example.org,Brittany Green,F,55
183,GRZ,2024-02-18,2026-02-16,729,Sunday,564995,EUR,55564,500000,141004,0.111128,2.5376862716867037,0.282008,35-50,M,ddavis,adamsjennifer@example.org,Brittany Green,F,55
184,KTR,2023-02-15,2024-04-07,417,Wednesday,27376,USD,56646,500002,22780,0.11329154683381266,0.4021466652543869,0.045559817760728955,25-45,F,ddavis,adamsjennifer@example.org,Brittany Green,F,55
185,GRZ,2024-08-28,2025-05-26,271,Wednesday,855240,EUR,85679,500000,728822,0.171358,8.506425145018033,1.457644,30-35,F,ddavis,adamsjennifer@example.org,Brittany Green,F,55
186,BYU,2023-05-01,2023-10-14,166,Monday,666897,EUR,78749,499996,171336,0.15749925999407996,2.175722866322112,0.3426747413979312,30-50,F,ddavis,adamsjennifer@example.org,Brittany Green,F,55
187,GRZ,2023-07-31,2024-09-30,427,Monday,606334,USD,86152,500001,369160,0.17230365539268921,4.284984678243105,0.7383185233629532,20-30,B,ddavis,adamsjennifer@example.org,Brittany Green,F,55
188,BYU,2023-03-01,2023-07-15,136,Wednesday,310569,USD,10009,499999,66082,0.020018040036080074,6.602257967828954,0.13216426432852865,20-25,B,anthonyallen,castrojacqueline@example.com,Robert Mitchell,M,65
189,AKX,2024-07-15,2024-08-31,47,Monday,352626,GBP,55341,499997,352106,0.11068266409598458,6.3624798973636185,0.7042162252973518,30-55,F,anthonyallen,castrojacqueline@example.com,Robert Mitchell,M,65
190,GRZ,2024-06-09,2025-07-12,398,Sunday,720668,GBP,41485,500001,373651,0.08296983406033188,9.006894058093287,0.7473005053989892,40-45,F,anthonyallen,castrojacqueline@example.com,Robert Mitchell,M,65
191,KTR,2023-12-26,2025-01-30,401,Tuesday,586705,GBP,43347,499999,108171,0.08669417338834677,2.495466814312409,0.21634243268486536,40-65,F,anthonyallen,castrojacqueline@example.com,Robert Mitchell,M,65
192,GRZ,2024-09-29,2025-11-10,407,Sunday,490270,USD,62754,499997,231300,0.12550875305251832,3.685820824170571,0.4626027756166537,35-50,B,anthonyallen,castrojacqueline@example.com,Robert Mitchell,M,65
193,AKX,2024-05-26,2024-08-18,84,Sunday,53539,USD,16462,499995,28039,0.03292432924329243,1.7032559834770988,0.056078560785607856,25-45,F,andersonerica,peterblair@example.org,Robert Jones,M,77
194,AKX,2024-08-23,2025-01-15,145,Friday,266886,USD,62087,499998,168505,0.12417449669798679,2.714014205872405,0.3370113480453922,25-50,M,andersonerica,peterblair@example.org,Robert Jones,M,77
195,KTR,2023-11-17,2024-01-24,68,Friday,739310,USD,75226,499997,299819,0.1504529027174163,3.985576795256959,0.5996415978495871,30-40,B,andersonerica,peterblair@example.org,Robert Jones,M,77
196,AKX,2024-05-13,2026-05-03,720,Monday,740272,EUR,39420,499994,665780,0.0788409460913531,16.88939624556063,1.331575978911747,40-45,B,andersonerica,peterblair@example.org,Robert Jones,M,77
197,GRZ,2024-09-20,2026-02-10,508,Friday,249177,USD,32716,499999,26821,0.06543213086426172,0.8198129355666952,0.05364210728421457,25-45,M,onelson,cassidyweber@example.com,Abigail Hill,F,32
198,KTR,2023-12-27,2024-03-19,83,Wednesday,675213,GBP,46312,500002,174081,0.09262362950548197,3.7588745897391607,0.3481606073575706,25-40,M,onelson,cassidyweber@example.com,Abigail Hill,F,32
199,AKX,2022-10-30,2024-01-27,454,Sunday,791805,USD,15373,500000,779857,0.030746,50.7290053990763,1.559714,25-50,B,onelson,cassidyweber@example.com,Abigail Hill,F,32
200,BYU,2022-11-26,2023-01-16,51,Saturday,368761,EUR,84656,500001,90253,0.16931166137667725,1.0661146286146286,0.18050563898872202,40-50,B,onelson,cassidyweber@example.com,Abigail Hill,F,32
201,KTR,2023-12-11,2024-10-02,296,Monday,843780,GBP,31311,500002,771529,0.06262174951300195,24.640829101593688,1.5430518277926888,20-30,M,onelson,cassidyweber@example.com,Abigail Hill,F,32
202,GRZ,2023-04-24,2023-11-12,202,Monday,369908,GBP,47045,500001,12732,0.09408981182037636,0.27063449888404717,0.025463949072101855,40-50,F,onelson,cassidyweber@example.com,Abigail Hill,F,32
203,KTR,2024-09-04,2024-11-16,73,Wednesday,616340,EUR,37333,499999,409274,0.07466614933229866,10.962794310663488,0.8185496370992742,45-60,M,onelson,cassidyweber@example.com,Abigail Hill,F,32
204,KTR,2023-12-26,2025-06-06,528,Tuesday,891621,USD,67779,499999,423192,0.13555827111654223,6.243703802062586,0.8463856927713855,40-55,M,conniemcneil,amy73@example.com,Cynthia Harper,F,19
205,AKX,2023-08-30,2025-06-16,656,Wednesday,302065,USD,14913,499999,109323,0.029826059652119305,7.330718165359083,0.21864643729287458,40-45,B,conniemcneil,amy73@example.com,Cynthia Harper,F,19
206,AKX,2024-10-21,2025-09-09,323,Monday,865687,EUR,22371,499999,69389,0.044742089484178967,3.101738858343391,0.1387782775565551,35-45,M,conniemcneil,amy73@example.com,Cynthia Harper,F,19
207,AKX,2023-04-04,2024-09-23,538,Tuesday,932902,EUR,27446,500004,719658,0.05489156086751306,26.22087007214166,1.4393044855641155,45-70,B,conniemcneil,amy73@example.com,Cynthia Harper,F,19
208,GRZ,2024-05-28,2024-06-05,8,Tuesday,617456,USD,58819,499998,80939,0.11763847055388221,1.376068957309713,0.16187864751459005,25-30,M,conniemcneil,amy73@example.com,Cynthia Harper,F,19
209,AKX,2023-10-01,2025-05-28,605,Sunday,390047,USD,42802,500000,192308,0.085604,4.492967618335592,0.384616,25-40,B,conniemcneil,amy73@example.com,Cynthia Harper,F,19
210,GRZ,2024-02-13,2024-04-26,73,Tuesday,967597,EUR,54697,500003,928502,0.10939334363993816,16.97537342084575,1.8569928580428516,45-55,F,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
211,KTR,2024-05-21,2024-12-25,218,Tuesday,100422,USD,21565,499999,85383,0.04313008626017252,3.9593322513331786,0.17076634153268305,45-60,B,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
212,KTR,2023-07-04,2025-01-12,558,Tuesday,68300,EUR,21599,499997,22529,0.04319825918955514,1.0430575489606,0.0450582703496221,35-60,M,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
213,AKX,2024-07-18,2026-05-13,664,Thursday,139457,EUR,36618,500000,74677,0.073236,2.0393522311431536,0.149354,45-65,F,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
214,KTR,2023-09-12,2025-05-27,623,Tuesday,131335,EUR,14452,499998,62735,0.028904115616462465,4.340921671740936,0.12547050188200753,20-45,F,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
215,AKX,2024-07-21,2024-12-22,154,Sunday,585348,EUR,83308,500000,94839,0.166616,1.1384140778796754,0.189678,35-60,F,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
216,BYU,2024-01-03,2025-05-24,507,Wednesday,937606,USD,39247,499998,140678,0.07849431397725591,3.584426835172115,0.2813571254285017,45-55,F,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
217,KTR,2024-02-24,2024-11-27,277,Saturday,264308,GBP,19656,500002,209252,0.039311842752628987,10.645706145706146,0.41850232599069603,35-50,B,christopher89,jennifer25@example.net,Kathryn Stokes,F,88
218,KTR,2023-12-11,2025-06-22,559,Monday,147453,GBP,53179,500005,10830,0.10635693643063569,0.2036518174467365,0.02165978340216598,45-50,F,shuffman,toni09@example.net,Andrew Prince,M,59
219,BYU,2024-03-01,2024-04-04,34,Friday,473771,EUR,51214,499998,380519,0.10242840971363885,7.429980083570898,0.7610410441641766,20-30,B,shuffman,toni09@example.net,Andrew Prince,M,59
220,BYU,2024-08-17,2024-09-08,22,Saturday,803905,GBP,84241,500002,306134,0.1684813260746957,3.6340261867736614,0.6122655509377962,20-35,B,shuffman,toni09@example.net,Andrew Prince,M,59
221,KTR,2024-03-13,2025-07-02,476,Wednesday,575457,GBP,43357,499997,313315,0.08671452028712172,7.226399428004705,0.6266337598025589,35-45,F,shuffman,toni09@example.net,Andrew Prince,M,59
222,KTR,2024-10-08,2025-01-27,111,Tuesday,864898,EUR,66845,499999,336627,0.13369026738053477,5.035933876879348,0.6732553465106931,40-60,F,shuffman,toni09@example.net,Andrew Prince,M,59
223,BYU,2023-02-19,2023-07-03,134,Sunday,81760,USD,20532,500001,9475,0.041063917872164256,0.46147477108903173,0.0189499621000758,20-40,M,shuffman,toni09@example.net,Andrew Prince,M,59
224,GRZ,2024-01-29,2025-12-06,677,Monday,396858,GBP,33275,499998,57074,0.0665502662010648,1.715221637866266,0.11414845659382637,40-45,M,shuffman,toni09@example.net,Andrew Prince,M,59
225,KTR,2023-08-26,2025-03-18,570,Saturday,628940,EUR,33467,499998,356491,0.06693426773707095,10.652015418173125,0.7129848519394077,30-40,M,tammyromero,urice@example.org,Crystal White,F,37
226,AKX,2024-05-18,2026-03-13,664,Saturday,729114,EUR,74297,500001,170269,0.14859370281259437,2.2917345249471714,0.34053731892536215,25-45,M,tammyromero,urice@example.org,Crystal White,F,37
227,GRZ,2023-09-27,2024-12-24,454,Wednesday,668746,USD,37092,500001,179454,0.07418385163229674,4.838078291814947,0.3589072821854356,20-40,F,tammyromero,urice@example.org,Crystal White,F,37
228,BYU,2023-07-29,2025-01-05,526,Saturday,811196,EUR,78669,499998,493264,0.15733862935451742,6.270119106636668,0.9865319461277845,20-40,M,ashley55,amy24@example.net,Jennifer Long,F,80
229,GRZ,2024-09-01,2024-09-13,12,Sunday,935335,GBP,61306,500000,785651,0.122612,12.815238312726324,1.571302,25-40,B,ashley55,amy24@example.net,Jennifer Long,F,80
230,GRZ,2023-11-21,2024-03-21,121,Tuesday,615794,USD,44146,499999,339409,0.08829217658435316,7.688329633488878,0.6788193576387153,20-45,B,ashley55,amy24@example.net,Jennifer Long,F,80
231,GRZ,2024-06-27,2024-09-09,74,Thursday,400515,EUR,31635,500002,377872,0.06326974692101231,11.944744744744744,0.7557409770360919,35-40,M,ashley55,amy24@example.net,Jennifer Long,F,80
232,BYU,2024-03-06,2025-03-23,382,Wednesday,242426,USD,41208,499997,183498,0.082416494498967,4.452970297029703,0.36699820198921196,35-60,M,ashley55,amy24@example.net,Jennifer Long,F,80
233,AKX,2024-03-13,2025-04-12,395,Wednesday,400890,EUR,40094,500001,189572,0.08018783962432074,4.728188756422408,0.3791432417135166,20-30,F,ashley55,amy24@example.net,Jennifer Long,F,80
234,AKX,2023-12-01,2024-04-05,126,Friday,487984,EUR,37063,499999,73957,0.0741261482522965,1.9954401964223079,0.14791429582859167,30-45,M,ashley55,amy24@example.net,Jennifer Long,F,80
235,BYU,2024-09-02,2025-03-16,195,Monday,946789,USD,83650,500000,394968,0.1673,4.7216736401673645,0.789936,35-50,B,fsmith,tonycraig@example.net,Nancy Graves,F,65
236,BYU,2023-01-09,2024-01-04,360,Monday,696742,USD,61283,499999,425853,0.12256624513249026,6.948958112363951,0.8517077034154068,30-50,B,fsmith,tonycraig@example.net,Nancy Graves,F,65
237,GRZ,2024-05-19,2025-11-08,538,Sunday,540851,EUR,46486,499998,110769,0.09297237188948755,2.3828464483930647,0.22153888615554462,35-45,B,fsmith,tonycraig@example.net,Nancy Graves,F,65
238,BYU,2023-06-24,2024-12-30,555,Saturday,642626,USD,31505,500001,628371,0.06300987398025204,19.945119822250437,1.2567394865210268,25-40,B,john84,swatkins@example.com,Jeffrey Lewis,M,23
239,GRZ,2024-07-28,2026-04-13,624,Sunday,418420,GBP,42876,499998,171761,0.08575234300937204,4.0059940292937775,0.34352337409349637,45-70,F,john84,swatkins@example.com,Jeffrey Lewis,M,23
